Invoice_date,Prod_cat,Price,units_sold,Sales,Day,D/W,Oper_prof,sales_marg,Retailer,Region,State,City,Method,Invoice_ID,Retailer_ID
2021-03-21,Women's Street Footwear,42,169,7098,Sun,W,3904,55,Kohl's,West,California,Los Angeles,Online,65187973,8232
2021-03-22,Women's Athletic Footwear,41,154,6314,Mon,D,2841,45,Kohl's,West,California,Los Angeles,Online,81491523,8232
2021-03-23,Men's Apparel,46,106,4876,Tue,D,3316,68,Kohl's,West,California,Los Angeles,Online,78282278,8232
2021-04-06,Women's Apparel,41,188,7708,Tue,D,2698,35,Kohl's,West,California,Los Angeles,Online,87930301,8232
2021-04-07,Men's Street Footwear,43,240,10320,Wed,D,5160,50,Kohl's,West,California,Los Angeles,Online,55169945,8232
2021-04-08,Men's Athletic Footwear,49,156,7644,Thu,D,2752,36,Kohl's,West,California,Los Angeles,Online,62875692,8232
2021-04-09,Women's Street Footwear,49,175,8575,Fri,D,4716,55,Kohl's,West,California,Los Angeles,Online,75528040,8232
2021-04-10,Women's Athletic Footwear,43,152,6536,Sat,W,3203,49,Kohl's,West,California,Los Angeles,Online,50020434,8232
2021-04-11,Men's Apparel,49,119,5831,Sun,W,3848,66,Kohl's,West,California,Los Angeles,Online,37380733,8232
2021-04-12,Women's Apparel,62,174,10788,Mon,D,3560,33,Kohl's,West,California,Los Angeles,Online,33862646,8232
2021-04-13,Men's Street Footwear,41,208,8528,Tue,D,4435,52,Kohl's,West,California,Los Angeles,Online,21114861,8232
2021-04-14,Men's Athletic Footwear,47,169,7943,Wed,D,2780,35,Kohl's,West,California,Los Angeles,Online,50283835,8232
2021-04-15,Women's Street Footwear,45,163,7335,Thu,D,3814,52,Kohl's,West,California,Los Angeles,Online,25842913,8232
2021-04-16,Women's Athletic Footwear,41,154,6314,Fri,D,3031,48,Kohl's,West,California,Los Angeles,Online,82327127,8232
2021-04-17,Men's Apparel,45,131,5895,Sat,W,3832,65,Kohl's,West,California,Los Angeles,Online,55544671,8232
2021-04-18,Women's Apparel,64,181,11584,Sun,W,3591,31,Kohl's,West,California,Los Angeles,Online,19617987,8232
2021-04-19,Men's Street Footwear,44,270,11880,Mon,D,6534,55,Kohl's,West,California,Los Angeles,Online,63949662,8232
2021-04-20,Men's Athletic Footwear,47,225,10575,Tue,D,3701,35,Kohl's,West,California,Los Angeles,Online,59045354,8232
2021-04-21,Women's Street Footwear,48,203,9744,Wed,D,5359,55,Kohl's,West,California,Los Angeles,Online,20940898,8232
2021-04-22,Women's Athletic Footwear,44,175,7700,Thu,D,3696,48,Kohl's,West,California,Los Angeles,Online,41741897,8232
2021-04-23,Men's Apparel,45,125,5625,Fri,D,3881,69,Kohl's,West,California,Los Angeles,Online,50634842,8232
2021-04-24,Women's Apparel,60,200,12000,Sat,W,3720,31,Kohl's,West,California,Los Angeles,Online,14073966,8232
2021-04-25,Men's Street Footwear,41,238,9758,Sun,W,4977,51,Kohl's,West,California,Los Angeles,Online,99878442,8232
2021-04-26,Men's Athletic Footwear,46,216,9936,Mon,D,3776,38,Kohl's,West,California,Los Angeles,Online,59338247,8232
2021-04-27,Women's Street Footwear,47,218,10246,Tue,D,5328,52,Kohl's,West,California,Los Angeles,Online,46558051,8232
2021-04-28,Women's Athletic Footwear,44,189,8316,Wed,D,3992,48,Kohl's,West,California,Los Angeles,Online,24472653,8232
2021-04-29,Men's Apparel,46,189,8694,Thu,D,5738,66,Kohl's,West,California,Los Angeles,Online,42629701,8232
2021-04-30,Women's Apparel,59,203,11977,Fri,D,3593,30,Kohl's,West,California,Los Angeles,Online,61468402,8232
2021-05-01,Men's Street Footwear,47,252,11844,Sat,W,6159,52,Kohl's,West,California,Los Angeles,Online,57184302,8232
2021-05-02,Men's Athletic Footwear,51,221,11271,Sun,W,4508,40,Kohl's,West,California,Los Angeles,Online,61935414,8232
2021-05-03,Women's Street Footwear,48,218,10464,Mon,D,5337,51,Kohl's,West,California,Los Angeles,Online,46417442,8232
2021-05-04,Women's Athletic Footwear,47,169,7943,Tue,D,3813,48,Kohl's,West,California,Los Angeles,Online,93027755,8232
2021-05-05,Men's Apparel,58,182,10556,Wed,D,7073,67,Kohl's,West,California,Los Angeles,Online,67759862,8232
2021-05-06,Women's Apparel,61,189,11529,Thu,D,4035,35,Kohl's,West,California,Los Angeles,Online,99939435,8232
2021-05-07,Men's Street Footwear,47,213,10011,Fri,D,5406,54,Kohl's,West,California,Los Angeles,Online,52216699,8232
2021-05-08,Men's Athletic Footwear,50,247,12350,Sat,W,4570,37,Kohl's,West,California,Los Angeles,Online,45966351,8232
2021-05-09,Women's Street Footwear,46,196,9016,Sun,W,4508,50,Kohl's,West,California,Los Angeles,Online,84730887,8232
2021-05-10,Women's Athletic Footwear,46,176,8096,Mon,D,4048,50,Kohl's,West,California,Los Angeles,Online,99207316,8232
2021-05-11,Men's Apparel,58,163,9454,Tue,D,6334,67,Kohl's,West,California,Los Angeles,Online,19481588,8232
2021-05-12,Women's Apparel,59,189,11151,Wed,D,3457,31,Kohl's,West,California,Los Angeles,Online,72074058,8232
2021-05-13,Men's Street Footwear,49,224,10976,Thu,D,5488,50,Kohl's,West,California,Los Angeles,Online,85507702,8232
2021-05-14,Men's Athletic Footwear,51,232,11832,Fri,D,4260,36,Kohl's,West,California,Los Angeles,Online,57117571,8232
2021-05-15,Women's Street Footwear,49,176,8624,Sat,W,4398,51,Kohl's,West,California,Los Angeles,Online,51397646,8232
2021-05-16,Women's Athletic Footwear,48,175,8400,Sun,W,3780,45,Kohl's,West,California,Los Angeles,Online,62662622,8232
2021-05-17,Men's Apparel,56,174,9744,Mon,D,6626,68,Kohl's,West,California,Los Angeles,Online,61541718,8232
2021-05-18,Women's Apparel,62,176,10912,Tue,D,3819,35,Kohl's,West,California,Los Angeles,Online,54466107,8232
2021-05-19,Men's Street Footwear,49,231,11319,Wed,D,5660,50,Kohl's,West,California,Los Angeles,Online,20105505,8232
2021-05-20,Men's Athletic Footwear,54,215,11610,Thu,D,4412,38,Kohl's,West,California,Los Angeles,Online,28612600,8232
2021-05-21,Women's Street Footwear,47,169,7943,Fri,D,3972,50,Kohl's,West,California,Los Angeles,Online,31537201,8232
2021-05-22,Women's Athletic Footwear,47,176,8272,Sat,W,3722,45,Kohl's,West,California,Los Angeles,Online,62440454,8232
2021-05-23,Men's Apparel,55,174,9570,Sun,W,6603,69,Kohl's,West,California,Los Angeles,Online,28789958,8232
2021-05-24,Women's Apparel,59,189,11151,Mon,D,3791,34,Kohl's,West,California,Los Angeles,Online,28737697,8232
2021-05-25,Men's Street Footwear,49,225,11025,Tue,D,5623,51,Kohl's,West,California,Los Angeles,Online,12717948,8232
2021-05-26,Men's Athletic Footwear,50,243,12150,Wed,D,4617,38,Kohl's,West,California,Los Angeles,Online,16600530,8232
2021-05-27,Women's Street Footwear,46,182,8372,Thu,D,4521,54,Kohl's,West,California,Los Angeles,Online,78890067,8232
2021-05-28,Women's Athletic Footwear,49,210,10290,Fri,D,5145,50,Kohl's,West,California,Los Angeles,Online,54178024,8232
2021-05-29,Men's Apparel,55,156,8580,Sat,W,5577,65,Kohl's,West,California,Los Angeles,Online,31176377,8232
2021-05-30,Women's Apparel,59,196,11564,Sun,W,4047,35,Kohl's,West,California,Los Angeles,Online,80420639,8232
2021-05-31,Men's Street Footwear,44,124,5456,Mon,D,2837,52,Foot Locker,West,California,Los Angeles,Online,41546948,8948
2021-06-01,Men's Athletic Footwear,41,77,3157,Tue,D,1452,46,Foot Locker,West,California,Los Angeles,Online,96874798,8948
2021-06-02,Women's Street Footwear,32,83,2656,Wed,D,1248,47,Foot Locker,West,California,Los Angeles,Online,94309150,8948
2021-06-03,Women's Athletic Footwear,37,34,1258,Thu,D,654,52,Foot Locker,West,California,Los Angeles,Online,20617851,8948
2021-06-04,Men's Apparel,53,47,2491,Fri,D,1221,49,Foot Locker,Midwest,Illinois,Chicago,Online,69313674,8948
2021-06-05,Women's Apparel,41,69,2829,Sat,W,1697,60,Foot Locker,Midwest,Illinois,Chicago,Online,26018842,8948
2021-06-06,Men's Street Footwear,44,158,6952,Sun,W,3546,51,Foot Locker,Midwest,Illinois,Chicago,Online,46971357,8948
2021-06-07,Men's Athletic Footwear,43,51,2193,Mon,D,1031,47,Foot Locker,Midwest,Illinois,Chicago,Online,23895143,8948
2021-06-08,Women's Street Footwear,32,61,1952,Tue,D,898,46,Foot Locker,Midwest,Illinois,Chicago,Online,36843015,8948
2021-06-09,Women's Athletic Footwear,39,28,1092,Wed,D,579,53,Foot Locker,Midwest,Illinois,Chicago,Online,97844172,8948
2021-06-10,Men's Apparel,50,44,2200,Thu,D,1034,47,Foot Locker,Midwest,Illinois,Chicago,Online,37993698,8948
2021-06-11,Women's Apparel,43,77,3311,Fri,D,2152,65,Foot Locker,Midwest,Illinois,Chicago,Online,66061088,8948
2021-06-12,Men's Street Footwear,47,144,6768,Sat,W,3722,55,Foot Locker,Midwest,Illinois,Chicago,Online,24960301,8948
2021-06-13,Men's Athletic Footwear,46,60,2760,Sun,W,1325,48,Foot Locker,Midwest,Illinois,Chicago,Online,82099846,8948
2021-06-14,Women's Street Footwear,37,68,2516,Mon,D,1132,45,Foot Locker,Midwest,Illinois,Chicago,Online,30877577,8948
2021-06-15,Women's Athletic Footwear,41,19,779,Tue,D,413,53,Foot Locker,Midwest,Illinois,Chicago,Online,74164432,8948
2021-06-16,Men's Apparel,56,38,2128,Wed,D,1000,47,Foot Locker,Midwest,Illinois,Chicago,Online,38236628,8948
2021-06-17,Women's Apparel,45,63,2835,Thu,D,1786,63,Foot Locker,Midwest,Illinois,Chicago,Online,90142727,8948
2021-06-18,Men's Street Footwear,48,122,5856,Fri,D,3045,52,Foot Locker,Midwest,Illinois,Chicago,Online,22517363,8948
2021-06-19,Men's Athletic Footwear,48,44,2112,Sat,W,972,46,Foot Locker,Midwest,Illinois,Chicago,Online,77053387,8948
2021-06-20,Women's Street Footwear,36,42,1512,Sun,W,726,48,Foot Locker,Midwest,Illinois,Chicago,Online,98261997,8948
2021-06-21,Women's Athletic Footwear,44,20,880,Mon,D,440,50,Foot Locker,Midwest,Illinois,Chicago,Online,13744552,8948
2021-06-22,Men's Apparel,54,28,1512,Tue,D,711,47,Foot Locker,Midwest,Illinois,Chicago,Online,90968986,8948
2021-06-23,Women's Apparel,49,65,3185,Wed,D,1911,60,Foot Locker,Midwest,Illinois,Chicago,Online,84630691,8948
2021-06-24,Men's Street Footwear,58,134,7772,Thu,D,4197,54,Foot Locker,Midwest,Illinois,Chicago,Online,57158149,8948
2021-06-25,Men's Athletic Footwear,53,54,2862,Fri,D,1288,45,Foot Locker,Midwest,Illinois,Chicago,Online,64101162,8948
2021-06-26,Women's Street Footwear,49,44,2156,Sat,W,992,46,Foot Locker,Midwest,Illinois,Chicago,Online,81736643,8948
2021-06-27,Women's Athletic Footwear,48,28,1344,Sun,W,712,53,Foot Locker,Midwest,Illinois,Chicago,Online,78962725,8948
2021-06-28,Men's Apparel,59,35,2065,Mon,D,950,46,Foot Locker,Midwest,Illinois,Chicago,Online,93037569,8948
2021-06-29,Women's Apparel,64,63,4032,Tue,D,2419,60,Foot Locker,Midwest,Illinois,Chicago,Online,80312179,8948
2021-06-30,Men's Street Footwear,46,135,6210,Wed,D,3416,55,Foot Locker,Midwest,Illinois,Chicago,Online,43226345,8948
2021-07-01,Men's Athletic Footwear,43,63,2709,Thu,D,1219,45,Foot Locker,Midwest,Illinois,Chicago,Online,74507200,8948
2021-07-02,Women's Street Footwear,39,54,2106,Fri,D,948,45,Foot Locker,Midwest,Illinois,Chicago,Online,84633767,8948
2021-07-03,Women's Athletic Footwear,38,47,1786,Sat,W,947,53,Foot Locker,Midwest,Illinois,Chicago,Online,74049699,8948
2021-07-04,Men's Apparel,46,51,2346,Sun,W,1173,50,Foot Locker,Midwest,Illinois,Chicago,Online,35432844,8948
2021-07-05,Women's Apparel,51,105,5355,Mon,D,3374,63,Foot Locker,Midwest,Illinois,Chicago,Online,51928472,8948
2021-07-06,Men's Street Footwear,47,161,7567,Tue,D,3935,52,Foot Locker,Midwest,Illinois,Chicago,Online,28655564,8948
2021-07-07,Men's Athletic Footwear,43,81,3483,Wed,D,1567,45,Foot Locker,Midwest,Illinois,Chicago,Online,66643131,8948
2021-07-08,Women's Street Footwear,36,65,2340,Thu,D,1053,45,Foot Locker,Midwest,Illinois,Chicago,Online,56254575,8948
2021-07-09,Women's Athletic Footwear,39,50,1950,Fri,D,1053,54,Foot Locker,Midwest,Illinois,Chicago,Online,31853971,8948
2021-07-10,Men's Apparel,47,56,2632,Sat,W,1211,46,Foot Locker,Midwest,Illinois,Chicago,Online,39565577,8948
2021-07-11,Women's Apparel,54,120,6480,Sun,W,3953,61,Foot Locker,Midwest,Illinois,Chicago,Online,42235185,8948
2021-07-12,Men's Street Footwear,49,149,7301,Mon,D,3724,51,Foot Locker,Midwest,Illinois,Chicago,Online,38627592,8948
2021-07-13,Men's Athletic Footwear,41,94,3854,Tue,D,1773,46,Foot Locker,Midwest,Illinois,Chicago,Online,25933088,8948
2021-07-14,Women's Street Footwear,38,75,2850,Wed,D,1397,49,Foot Locker,Midwest,Illinois,Chicago,Online,34472075,8948
2021-07-15,Women's Athletic Footwear,37,63,2331,Thu,D,1166,50,Foot Locker,Midwest,Illinois,Chicago,Online,66493781,8948
2021-07-16,Men's Apparel,49,50,2450,Fri,D,1225,50,Foot Locker,Midwest,Illinois,Chicago,Online,12624248,8948
2021-07-17,Women's Apparel,50,94,4700,Sat,W,3055,65,Foot Locker,Midwest,Illinois,Chicago,Online,23621516,8948
2021-07-18,Men's Street Footwear,47,135,6345,Sun,W,3173,50,Foot Locker,Midwest,Illinois,Chicago,Online,92978274,8948
2021-07-19,Men's Athletic Footwear,41,84,3444,Mon,D,1688,49,Foot Locker,Midwest,Illinois,Chicago,Online,96249686,8948
2021-07-20,Women's Street Footwear,36,60,2160,Tue,D,1015,47,Foot Locker,Midwest,Illinois,Chicago,Online,57453211,8948
2021-07-21,Women's Athletic Footwear,36,44,1584,Wed,D,840,53,Foot Locker,Midwest,Illinois,Chicago,Online,66178567,8948
2021-07-22,Men's Apparel,49,49,2401,Thu,D,1104,46,Foot Locker,Midwest,Illinois,Chicago,Online,26441751,8948
2021-07-23,Women's Apparel,53,73,3869,Fri,D,2476,64,Foot Locker,Midwest,Illinois,Chicago,Online,33371147,8948
2021-07-24,Men's Street Footwear,56,115,6440,Sat,W,3542,55,Foot Locker,Midwest,Illinois,Chicago,Online,80686955,8948
2021-07-25,Men's Athletic Footwear,49,75,3675,Sun,W,1801,49,Foot Locker,Midwest,Illinois,Chicago,Online,40431263,8948
2021-07-26,Women's Street Footwear,48,39,1872,Mon,D,842,45,Foot Locker,Midwest,Illinois,Chicago,Online,46367712,8948
2021-07-27,Women's Athletic Footwear,47,33,1551,Tue,D,791,51,Foot Locker,Midwest,Illinois,Chicago,Online,46506115,8948
2021-07-28,Men's Apparel,56,33,1848,Wed,D,869,47,Foot Locker,Midwest,Illinois,Chicago,Online,17173458,8948
2021-07-29,Women's Apparel,60,65,3900,Thu,D,2340,60,Foot Locker,Midwest,Illinois,Chicago,Online,65694196,8948
2021-07-30,Men's Street Footwear,55,112,6160,Fri,D,3326,54,Foot Locker,Midwest,Illinois,Chicago,Online,55727668,8948
2021-07-31,Men's Athletic Footwear,46,65,2990,Sat,W,1405,47,Foot Locker,Midwest,Illinois,Chicago,Online,75923127,8948
2021-08-01,Women's Street Footwear,48,49,2352,Sun,W,1105,47,Foot Locker,Midwest,Illinois,Chicago,Online,38866431,8948
2021-08-02,Women's Athletic Footwear,46,53,2438,Mon,D,1292,53,Foot Locker,Midwest,Illinois,Chicago,Online,51278366,8948
2021-08-03,Men's Apparel,56,41,2296,Tue,D,1148,50,Foot Locker,Midwest,Illinois,Chicago,Online,71405425,8948
2021-08-04,Women's Apparel,61,65,3965,Wed,D,2379,60,Foot Locker,Midwest,Illinois,Chicago,Online,26519703,8948
2021-08-05,Men's Street Footwear,57,150,8550,Thu,D,4703,55,Foot Locker,Midwest,Illinois,Chicago,Online,47989397,8948
2021-08-06,Men's Athletic Footwear,46,75,3450,Fri,D,1656,48,Foot Locker,Midwest,Illinois,Chicago,Online,24832668,8948
2021-08-07,Women's Street Footwear,46,75,3450,Sat,W,1691,49,Foot Locker,Midwest,Illinois,Chicago,Online,99276991,8948
2021-08-08,Women's Athletic Footwear,49,54,2646,Sun,W,1402,53,Foot Locker,Midwest,Illinois,Chicago,Online,51363764,8948
2021-08-09,Men's Apparel,59,58,3422,Mon,D,1540,45,Foot Locker,Midwest,Illinois,Chicago,Online,61834817,8948
2021-08-10,Women's Apparel,64,81,5184,Tue,D,3266,63,Foot Locker,Midwest,Illinois,Chicago,Online,41171911,8948
2021-08-11,Men's Street Footwear,20,189,3780,Wed,D,1512,40,Sports Direct,Midwest,Illinois,Chicago,Online,11103348,3688
2021-08-12,Men's Athletic Footwear,28,196,5488,Thu,D,2195,40,Sports Direct,Midwest,Illinois,Chicago,Online,40781397,3688
2021-08-13,Women's Street Footwear,27,158,4266,Fri,D,1749,41,Sports Direct,Midwest,Illinois,Chicago,Online,48408328,3688
2021-08-14,Women's Athletic Footwear,34,152,5168,Sat,W,2636,51,Sports Direct,Midwest,Illinois,Chicago,Online,66780820,3688
2021-08-15,Men's Apparel,37,94,3478,Sun,W,1217,35,Sports Direct,South,Texas,Dallas,Online,71558140,3688
2021-08-16,Women's Apparel,33,147,4851,Mon,D,2668,55,Sports Direct,South,Texas,Dallas,Online,86713549,3688
2021-08-17,Men's Street Footwear,23,176,4048,Tue,D,1741,43,Sports Direct,South,Texas,Dallas,Online,48824910,3688
2021-08-18,Men's Athletic Footwear,32,163,5216,Wed,D,2086,40,Sports Direct,South,Texas,Dallas,Online,81122169,3688
2021-08-19,Women's Street Footwear,34,119,4046,Thu,D,1740,43,Sports Direct,South,Texas,Dallas,Online,88807701,3688
2021-08-20,Women's Athletic Footwear,32,128,4096,Fri,D,2171,53,Sports Direct,South,Texas,Dallas,Online,95755045,3688
2021-08-21,Men's Apparel,38,75,2850,Sat,W,998,35,Sports Direct,South,Texas,Dallas,Online,24370737,3688
2021-08-22,Women's Apparel,32,140,4480,Sun,W,2509,56,Sports Direct,South,Texas,Dallas,Online,33527310,3688
2021-08-23,Men's Street Footwear,29,182,5278,Mon,D,2639,50,Sports Direct,South,Texas,Dallas,Online,14158534,3688
2021-08-24,Men's Athletic Footwear,39,169,6591,Tue,D,3296,50,Sports Direct,South,Texas,Dallas,Online,27156138,3688
2021-08-25,Women's Street Footwear,28,145,4060,Wed,D,1908,47,Sports Direct,South,Texas,Dallas,Online,67734340,3688
2021-08-26,Women's Athletic Footwear,32,116,3712,Thu,D,2116,57,Sports Direct,South,Texas,Dallas,Online,23345201,3688
2021-08-27,Men's Apparel,38,81,3078,Fri,D,1385,45,Sports Direct,South,Texas,Dallas,Online,40438159,3688
2021-08-28,Women's Apparel,32,135,4320,Sat,W,2722,63,Sports Direct,South,Texas,Dallas,Online,78472715,3688
2021-08-29,Men's Street Footwear,18,182,3276,Sun,W,1474,45,Sports Direct,South,Texas,Dallas,Online,46849980,3688
2021-08-30,Men's Athletic Footwear,28,175,4900,Mon,D,2352,48,Sports Direct,South,Texas,Dallas,Online,79782964,3688
2021-08-31,Women's Street Footwear,25,152,3800,Tue,D,1862,49,Sports Direct,South,Texas,Dallas,Online,10187228,3688
2021-09-01,Women's Athletic Footwear,29,128,3712,Wed,D,2190,59,Sports Direct,South,Texas,Dallas,Online,70528885,3688
2021-09-02,Men's Apparel,34,85,2890,Thu,D,1156,40,Sports Direct,South,Texas,Dallas,Online,30552078,3688
2021-09-03,Women's Apparel,29,156,4524,Fri,D,2805,62,Sports Direct,South,Texas,Dallas,Online,32154481,3688
2021-09-04,Men's Street Footwear,19,195,3705,Sat,W,1853,50,Sports Direct,South,Texas,Dallas,Online,78816742,3688
2021-09-05,Men's Athletic Footwear,29,194,5626,Sun,W,2757,49,Sports Direct,South,Texas,Dallas,Online,68234597,3688
2021-09-06,Women's Street Footwear,24,175,4200,Mon,D,1974,47,Sports Direct,South,Texas,Dallas,Online,14447918,3688
2021-09-07,Women's Athletic Footwear,34,154,5236,Tue,D,3142,60,Sports Direct,South,Texas,Dallas,Online,35466601,3688
2021-09-08,Men's Apparel,49,131,6419,Wed,D,2889,45,Sports Direct,South,Texas,Dallas,Online,79512417,3688
2021-09-09,Women's Apparel,43,224,9632,Thu,D,6261,65,Sports Direct,South,Texas,Dallas,Online,79926863,3688
2021-09-10,Men's Street Footwear,41,224,9184,Fri,D,4133,45,Sports Direct,South,Texas,Dallas,Online,33489747,3688
2021-09-11,Men's Athletic Footwear,49,200,9800,Sat,W,4704,48,Sports Direct,South,Texas,Dallas,Online,11721931,3688
2021-09-12,Women's Street Footwear,44,176,7744,Sun,W,3640,47,Sports Direct,South,Texas,Dallas,Online,73061009,3688
2021-09-13,Women's Athletic Footwear,43,174,7482,Mon,D,4115,55,Sports Direct,South,Texas,Dallas,Online,22447551,3688
